,project_link,title,description,card_category,amt_raised,days_left
30,https://www.indiegogo.com/projects/evolution-wear-rapid-sol-g2-solar-in-your-pocket/pica,Evolution Wear - Rapid Sol G2 Solar In Your Pocket,Fast solar charging that fits in your pocket.,Energy & Green Tech,"$26,274 USD raised 323%",
31,https://www.indiegogo.com/projects/obaggo-turn-plastic-bags-into-recyclable-disks/pica,Obaggo: Turn plastic bags into recyclable disks,The new shape of recycling,Energy & Green Tech,"$88,761 USD raised 89%",25 days left
32,https://www.indiegogo.com/projects/tesla-s-dynamic-balancing-machine-replication/pica,Tesla's Dynamic Balancing Machine Replication,"Professional Design & Manufacture of British Patent 186,799 For Analogue Balancing of Rotating Parts",Energy & Green Tech,"£4,668 GBP raised 93%",Ended
33,https://www.indiegogo.com/projects/the-smart-device-for-hydroponics-and-aquaponics--2/pica,THE SMART DEVICE FOR HYDROPONICS AND AQUAPONICS,AquaShield is the Smart Home System for your Indoor Farm or Greenhouse,Energy & Green Tech,"$51,477 USD raised 495%",
34,https://www.indiegogo.com/projects/sungzu-safest-sturdiest-portable-power-station/pica,SUNGZU Safest & Sturdiest Portable Power Station,Night Light System | 6000 Times Service Life | Maintains 90% of Capacity after a Year|Aluminum Alloy,Energy & Green Tech,"$138,912 HKD raised 165%",
35,https://www.indiegogo.com/projects/wandian-super-anti-mosquito-band-with-turbo-fan/pica,WANDIAN:Super Anti-Mosquito Band with Turbo Fan,Keep mosquitos away|Wear in multiple ways|Safe for kids & the pregnant|Rechargeable & long-lasting,Energy & Green Tech,"$28,433 USD raised 545%",
36,https://www.indiegogo.com/projects/bigblue-cellpowa500-develop-your-off-grid-space/pica,BigBlue Cellpowa500 - Develop your off-grid space,537.6Wh Power station/LiFePO4 battery/500W（Surge 1000W）/Telescopic handle/>2000 Lifecycle,Energy & Green Tech,"¥1,993,080 JPY raised 114%",
37,https://www.indiegogo.com/projects/nitecore-nes1200-portable-outdoor-power-station/pica,NITECORE NES1200 Portable Outdoor Power Station,"The most powerful, efficient and convenient power station that can do it all",Energy & Green Tech,"$96,251 HKD raised 160%",
38,https://www.indiegogo.com/projects/soilquality-ultimate-soil-sensor/pica,SoilQuality:  Ultimate Soil Sensor,"Talk with your plants, manage grow cycles and measure hygrometry, EC, nutrients, VPD and more...",Energy & Green Tech,"$37,215 HKD raised 23%",Ended
39,https://www.indiegogo.com/projects/peakhonor-portable-powerful-eco-friendly-bidet/pica,Peakhonor - Portable & Powerful Eco-Friendly Bidet,"Ultra-Portable, Powerful, Eco-Friendly, Light/Higher Mode, 180 Degree Adjustable Nozzle & Water Bar",Energy & Green Tech,"$235,584 HKD raised 5,555%",
40,https://www.indiegogo.com/projects/legion-solar-6-permission-free-energy-with-ai/pica,Legion Solar 6 - Permission Free Energy with AI,"1/3 cost of traditional solar, plug and play, delivers instant results, legally bypass regulations.",Energy & Green Tech,"$480,352 USD raised 4,570%",
41,https://www.indiegogo.com/projects/buffalito-by-buffalogrid-smart-lamp-and-powerbank/pica,"Buffalito by BuffaloGrid, Smart Lamp and PowerBank","Introducing Our “Get Power, Give Power” Campaign.",Energy & Green Tech,"£25,671 GBP raised 246%",
42,https://www.indiegogo.com/projects/aria-nasa-inspired-hybrid-air-purifier/pica,Aria - NASA Inspired Hybrid Air Purifier,Hybrid air purifier that uses plants & air booster to deliver the best clean air delivery rate ever.,Energy & Green Tech,"$12,883 USD raised 125%",
43,https://www.indiegogo.com/projects/sparkbox-power-mobile-emergency-portable-battery/pica,Sparkbox Power Mobile & Emergency Portable Battery,"Sparkbox provides clean, quiet electricity in a portable unit. Ideal for emergency and mobile power.",Energy & Green Tech,"$53,247 USD raised 103%",
44,https://www.indiegogo.com/projects/electrodacus-sbms-ble-pack-monitor-ltp-reader--2/pica,"Electrodacus SBMS, BLE Pack Monitor, LTP Reader",This campaign showcase our work to bring to life projects that we think it will make a difference,Energy & Green Tech,"€38,193 EUR raised 84%",
45,https://www.indiegogo.com/projects/dynorotor-off-grid-power-to-restore-coral/pica,DynoRotor: Off-grid power to restore coral,Renewable energy to restore coral reefs & power your own off-grid needs,Energy & Green Tech,£464 GBP raised 5%,34 hours left
46,https://www.indiegogo.com/projects/one-kind-block/pica,One Kind Block,world's first modular hydroponic system designed to grow cities greener and kinder,Energy & Green Tech,"$5,911 SGD raised 20%",Ended
47,https://www.indiegogo.com/projects/the-fastest-way-to-power-all-your-devices-morph/pica,The Fastest Way To Power All Your Devices - Morph,"Morph is a smart power bank w/ modular batteries, 3x USB-C PD, 100W AC and recharges in 1.5 hours!",Energy & Green Tech,"$171,884 USD raised 1,264%",
48,https://www.indiegogo.com/projects/stro-sporq-replaces-single-use-straws-utensils/pica,STRO & SPORQ Replaces Single-Use Straws & Utensils,A set of reusable utensils and straw made from stainless steel and other durable materials.,Energy & Green Tech,"$93,403 USD raised 1,823%",
49,https://www.indiegogo.com/projects/gruner-tourismus-e-motorrad-per-app-auf-mallorca/pica,Grüner Tourismus e-Motorrad per App auf Mallorca,e-Motorrad per App mieten auf Mallorca,Energy & Green Tech,"€28,065 EUR raised 94%",5 days left
50,https://www.indiegogo.com/projects/airthi-the-most-aerated-self-watering-planter/pica,Airthi: The most aerated self-watering planter,"Made from 100% recycled plastic, this plant pot brings back the joy of caring for plants!",Energy & Green Tech,"$1,068 USD raised 211%",
51,https://www.indiegogo.com/projects/magnic-microlights-contactless-dynamo-bike-lights/pica,Magnic Microlights: Contactless dynamo bike lights,"Bike lights in brake shoes powered by non-contact generators: No battery, no cable but endless light",Energy & Green Tech,"€132,735 EUR raised 156%",
52,https://www.indiegogo.com/projects/gron-sky/pica,Grøn Sky,Imagine reducing CO2 of your data storage with 90%! Now imagine saving money at the same time.,Energy & Green Tech,"€3,883 EUR raised 39%",11 days left
53,https://www.indiegogo.com/projects/espaciel-the-smart-reflector-illuminate-your-home/pica,Espaciel the Smart Reflector illuminate your home,"10x more luminosity, all day long, world's 1st smart, outdoor and unbreakable solution",Energy & Green Tech,"€33,153 EUR raised 287%",
54,https://www.indiegogo.com/projects/solar-generator-designed-for-the-modern-home/pica,Solar Generator Designed for the Modern Home,Reliable & Affordable Backup Power for Every Household: 7 Days of Power | 99% of Home Appliances.,Energy & Green Tech,"$1,137,393 USD raised 3,364%",
55,https://www.indiegogo.com/projects/living-seawalls/pica,Living Seawalls!,Help us save coastal communities by 3D Printing living seawalls that function as coral reefs.,Energy & Green Tech,"$1,127 USD raised 0%",52 days left
56,https://www.indiegogo.com/projects/the-bios-urban-farm/pica,The Bios Urban Farm,We put greenhouses in buildings and use waste to grow healthy food!,Energy & Green Tech,"€1,690 EUR raised 2%",Ended
57,https://www.indiegogo.com/projects/frost-summits-always-have-power-wherever-you-go/pica,FROST SUMMITS: Always Have Power Wherever You Go,For emergencies & extreme conditions | Dedicated App | High tech Solar | Self-heating Battery | IP67,Energy & Green Tech,"$63,925 USD raised 364%",
58,https://www.indiegogo.com/projects/megacellcharger-mass-production/pica,Megacellcharger Mass Production,The Megacell Charger saves you hours of tedious work when measuring the capacity of used 18650 cells,Energy & Green Tech,"€110,631 EUR raised 127%",
59,https://www.indiegogo.com/projects/gosun-brew-travel-coffee-maker-with-solar-power/pica,GoSun Brew: Travel Coffee Maker with Solar Power,"Travel mug, french press, & heater in one. Brew coffee anywhere + charge with a solar powerbank.",Energy & Green Tech,"$137,740 USD raised 1,082%",Ended
60,https://www.indiegogo.com/projects/cleaning-up-aisle-food-waste-with-throw-a-weigh/pica,Cleaning Up Aisle Food Waste with Throw-A-Weigh,Throw-A-Weigh is fundraising for prototyping and product development.,Energy & Green Tech,$320 USD raised 5%,Ended
61,https://www.indiegogo.com/projects/sune-funder/pica,sunE Funder,Filipinos in Canada are the key to unlocking the full potential of solar-backed transportation!!,Energy & Green Tech,"$6,705 CAD raised 52%",Ended
62,https://www.indiegogo.com/projects/onveexen-100-world-s-super-fastest-265w-powerbank/pica,ONveexen 100- World's Super Fastest 265W Powerbank,200W USB-C Input | 265W Output | 27000mAh| 3C1A Ports | OLED Display | 15W MagSafe | 5W Apple Watch,Energy & Green Tech,"$96,615 USD raised 1,875%",
63,https://www.indiegogo.com/projects/hydracell/pica,HYDRACELL,The HydraCell Power Cube provides instant power for light and charging by simply adding saltwater,Energy & Green Tech,"$163,985 AUD raised 309%",
64,https://www.indiegogo.com/projects/boombi-the-vertical-farming-revolution-at-home/pica,Boombi - The Vertical Farming Revolution at Home,The home vertical garden that helps you grow your own food anywhere & anytime with zero effort.,Energy & Green Tech,"€24,118 EUR raised 232%",
65,https://www.indiegogo.com/projects/eliminate-landfills-and-simplify-waste-collection/pica,Eliminate Landfills and Simplify Waste Collection,Eliminate landfills by processing solid waste into value-added products with electric arc processing,Energy & Green Tech,"$5,710 USD raised 11%",Ended
66,https://www.indiegogo.com/projects/gofort-solar-power-station-champion-of-green-tech/pica,Gofort Solar Power Station: Champion of Green Tech,The Most Cost-Effective Power Station - For Everyone | AC  1200W | Solar Input | 1000 Times Cycle,Energy & Green Tech,"$72,169 HKD raised 1,184%",
67,https://www.indiegogo.com/projects/flash-forest-drones-to-plant-1-billion-trees/pica,Flash Forest: Drones to Plant 1 Billion Trees,Technology to rapidly accelerate the rate of tree planting and ecological restoration,Energy & Green Tech,"$111,301 CAD raised 1,087%",
68,https://www.indiegogo.com/projects/electromagnetic-propulsion-for-earth-and-space/pica,ElectroMagnetic Propulsion for Earth and Space,"No Motor, No Propeller, No Transmission Shaft, No Drive Wheels, Not Pollute ... for all Vehicles!",Energy & Green Tech,€618 EUR raised 102%,
69,https://www.indiegogo.com/projects/gcs-fibers-innovation-that-preserves-the-planet/pica,GCS Fibers: Innovation that preserves the planet.,We clean the environment by recycling coal ash into mineral fibers and producing sustainable items.,Energy & Green Tech,"$1,650 USD raised 0%",Ended
70,https://www.indiegogo.com/projects/the-moss-lawn-save-the-planet/pica,The Moss Lawn: Save the Planet,Kits with everything needed to grow a sun-hybrid moss lawn or garden that benefits the environment.,Energy & Green Tech,"$15,705 USD raised 250%",
71,https://www.indiegogo.com/projects/new-generation-connect-charlie-12-in-1-charger/pica,NEW GENERATION CONNECT CHARLIE 12-IN-1 CHARGER!,The New Generation 12-in-1 CONNECT CHARLIE - now with USB-C Ports - Safely Charges All Your Devices!,Energy & Green Tech,$772 USD raised 7%,12 days left
72,https://www.indiegogo.com/projects/himcen-power-station-power-your-life-like-a-pro/pica,HIMCEN Power Station: Power Your Life Like a Pro,740Wh Exchangeable Battery | 600W | 15.4 lbs | Ultra Fast Recharging | Battery Pack & Solar Add-ons,Energy & Green Tech,"$53,446 USD raised 191%",
73,https://www.indiegogo.com/projects/pecron-s1500-most-compact-portable-power-station--2/pica,Pecron S1500: Most Compact Portable Power Station,Compact Design / 1461.6Wh Capacity / 1500W Output / Super Fast Charging / 25lbs Smallest,Energy & Green Tech,"$140,942 USD raised 47%",Ended
74,https://www.indiegogo.com/projects/all-i/pica,aLL-i,"Up up in sky, Butterfly can fly !    
""aLL-i ; Considerate design for our planet.""",Energy & Green Tech,£10 GBP raised 0%,3 days left
75,https://www.indiegogo.com/projects/fix-your-dead-car-truck-batteries-easily/pica,Fix your DEAD Car & Truck Batteries Easily,This machine can automatically fix dead and weak batteries. Help the world get its power back!,Energy & Green Tech,"$1,290 USD raised 26%",Ended
76,https://www.indiegogo.com/projects/pisces-the-light-which-reduces-fish-bycatch/pica,PISCES: The light which reduces fish bycatch,Light emitting devices that attract the fish fishermen mean to catch and repel the ones they don’t.,Energy & Green Tech,"£29,761 GBP raised 60%",Ended
77,https://www.indiegogo.com/projects/aqua-agro-more-crop-per-drop-pakistan/pica,Aqua Agro - More Crop Per Drop - Pakistan,Help us deploy 50 water-saving IOT nodes to the farmers for free and save Pakistan from water crisis,Energy & Green Tech,$911 USD raised 1%,Ended
78,https://www.indiegogo.com/projects/mpower-refrigeration-empowering-farmers--3/pica,mPower - Refrigeration Empowering Farmers,Increasing farmer incomes by storing and transporting crops through a new cold storage technology.,Energy & Green Tech,"$2,075 USD raised 52%",Ended
79,https://www.indiegogo.com/projects/don-t-cover-edge/pica,Don't cover Edge!,"Design or power? Both, but not only! The first green 100W GaN power adapter in Italian style",Energy & Green Tech,"€5,420 EUR raised 36%",Ended
80,https://www.indiegogo.com/projects/synthetic-palm-kernel-oil--2/pica,Synthetic Palm Kernel Oil,"EcoLipid, the good kind of fat!",Energy & Green Tech,€180 EUR raised 4%,Ended
81,https://www.indiegogo.com/projects/coldgrow/pica,COLDGROW,Efficient Green Cooling System,Energy & Green Tech,"$1,027 SGD raised 0%",25 days left
82,https://www.indiegogo.com/projects/uluxus-link-led-retrofit-system/pica,"Uluxus Link, LED Retrofit System","Go Green in a ""Snap""! The first solid LED Retrofit solution for T12 & T8 fixtures.",Energy & Green Tech,"$8,195 USD raised 41%",Ended
83,https://www.indiegogo.com/projects/orbital--2/pica,Orbital,"Efficient 18"" Wheel Covers for Tesla Model 3",Energy & Green Tech,"$529,084 USD raised 436%",
84,https://www.indiegogo.com/projects/coastal-protection-and-hydro-energy-system/pica,Coastal Protection and Hydro Energy System,An Exciting Renewable Ocean Energy Breakthrough that will combat the effects of Climate Change,Energy & Green Tech,£436 GBP raised 0%,Ended
85,https://www.indiegogo.com/projects/ologram-revolutionary-display/pica,Ologram: Revolutionary Display,A uniquely designed  hologram display controlled entirely by Mobile app,Energy & Green Tech,$759 USD raised 8%,Ended
86,https://www.indiegogo.com/projects/paprfloor-sustainable-and-healthy-flooring/pica,paprfloor: sustainable and healthy flooring,Would you walk barefoot at a fair? We belive you should and with paprfloor you will,Energy & Green Tech,€310 EUR raised 1%,Ended
87,https://www.indiegogo.com/projects/snowdrop-a-beautiful-tiny-wind-turbine/pica,"Snowdrop - a beautiful, tiny wind turbine",For your property we develop a tiny wind turbine that looks nice and also generates wind energy.,Energy & Green Tech,€300 EUR raised 3%,Ended
88,https://www.indiegogo.com/projects/jaw-batteries-what-every-prepper-needs/pica,JAW BATTERIES - what EVERY prepper needs!,"No harmful chemicals, non-leaking and non-toxic! Inert batteries instantly activated by water!",Energy & Green Tech,$490 SGD raised 2%,Ended
89,https://www.indiegogo.com/projects/puerto-rico-relief--5/pica,Puerto Rico Relief,Help with Disaster recovery in Puerto Rico.,Energy & Green Tech,"$1,247 USD raised 2%",Ended
90,https://www.indiegogo.com/projects/new-clean-energy-with-a-twist/pica,New Clean Energy with a Twist,Zero pollution emergency electric generator.,Energy & Green Tech,$115 USD raised 1%,Ended
91,https://www.indiegogo.com/projects/solar-sandwich/pica,Solar Sandwich,the Solar Sandwich - More Electricity and Hot Water Too,Energy & Green Tech,$750 USD raised 0%,Ended
92,https://www.indiegogo.com/projects/luciscan/pica,Luciscan,"Agricultural light quality, spectrometry, and cloud storage.",Energy & Green Tech,$215 USD raised 2%,Ended
93,https://www.indiegogo.com/projects/la-prima-geovilla-umana--2/pica,La Prima Geovilla Umana!,"The only wooden geodesic house on stilts, golden, anti-seismic, self-supporting and transportable!",Energy & Green Tech,€650 EUR raised 1%,Ended
94,https://www.indiegogo.com/projects/trashre-a-mycelium-solution-for-surfboards/pica,TrashRE - a mycelium solution for Surfboards,Growing sustainable products from mycelium. Featuring MY-Board. Inspired by nature. Powered by waste,Energy & Green Tech,"€1,760 EUR raised 1%",Ended
95,https://www.indiegogo.com/projects/help-us-reduce-food-waste-in-cusco-peru/pica,"Help us reduce food waste in Cusco, Peru!",We want to divert 50% of waste from landfills and produce compost to feed people!,Energy & Green Tech,"$1,600 USD raised 113%",Ended
96,https://www.indiegogo.com/projects/miigle-the-ai-app-that-helps-you-shop-ethically/pica,Miigle: The AI app that helps you shop ethically!,Ever wondered if Artificial Intelligence could help the world shop ethically? Meet the Miigle+ App!,Energy & Green Tech,"$6,624 USD raised 22%",Ended
97,https://www.indiegogo.com/projects/revolt-wind-turbines/pica,Revolt Wind Turbines,"Charge any device or battery with this low-cost, mass-produced, lightweight and portable windmill.",Energy & Green Tech,$272 USD raised 1%,Ended
98,https://www.indiegogo.com/projects/8-in-1-multifunctional-usb-hub/pica,8 in 1 Multifunctional USB Hub,8 functions in 1 device,Energy & Green Tech,$2 USD raised 0%,Ended
99,https://www.indiegogo.com/projects/payg-community-solar-pumps-for-marginal-farmers/pica,PAYG Community Solar Pumps for Marginal Farmers,Enabling farmers in India to move from diesel pumps to year-round affordable solar irrigation.,Energy & Green Tech,"£15,329 GBP raised 61%",Ended
100,https://www.indiegogo.com/projects/lioncooler-the-smartest-portable-solar-freezer--3/pica,LiONCooler - The Smartest Portable Solar Freezer,"LiONCooler, the first smart controlled portable solar fridge-freezer.",Energy & Green Tech,"$77,312 USD raised 709%",
101,https://www.indiegogo.com/projects/techklo-self-clean-litter-box/pica,TechKlo- Self Clean Litter box,"Pre-order, donation or support. The choice is yours..",Energy & Green Tech,$172 USD raised 0%,Ended
102,https://www.indiegogo.com/projects/tame-the-beast-solar-power-station-for-arduino/pica,Tame the beast: Solar power station for Arduino,This solar powering unit is a time switching battery powered solar charged circuit for Arduino.,Energy & Green Tech,$301 USD raised 2%,Ended
103,https://www.indiegogo.com/projects/comonsol-cellular-power-grids/pica,Comonsol: Cellular Power Grids,Sharing energy one coffee at a time,Energy & Green Tech,"$2,813 USD raised 6%",Ended
104,https://www.indiegogo.com/projects/ventus-5v-charger-cooling-system-for-aviation/pica,Ventus - 5V Charger & Cooling System for Aviation,Ventus a 5V USB power generator and cooling system designed for airplanes and the great outdoors.,Energy & Green Tech,"$2,825 USD raised 13%",Ended
105,https://www.indiegogo.com/projects/the-colorizer-by-photofusion-technologies-inc/pica,"The Colorizer by PhotoFusion Technologies, Inc.","Our Paint by Laser™ system makes everyone an artist. Don’t just etch your sketch, Colorize it™",Energy & Green Tech,$866 USD raised 0%,Ended
106,https://www.indiegogo.com/projects/power-1-your-all-in-one-travel-companion/pica,POWER 1: Your All-In-One Travel Companion,"Take it anywhere, and never let your favorite device run out of battery.",Energy & Green Tech,$179 USD raised 2%,Ended
107,https://www.indiegogo.com/projects/epo-90-first-emergency-liquid-power-unit/pica,EPO-90 First emergency liquid power unit,"It's available for USB devices and works with all ionized fluids. You can use it anywhere, anytime.",Energy & Green Tech,"$3,489 USD raised 35%",Ended
108,https://www.indiegogo.com/projects/sustainable-path/pica,Sustainable Path,New energy platform reveals trillions of hidden costs around Trump's fossil fuel energy plan,Energy & Green Tech,"$14,655 USD raised 59%",Ended
109,https://www.indiegogo.com/projects/apollogem-great-price-without-compromise/pica,ApolloGem - Great price without compromise!,Guaranteed higher clarity and vibrance. The best part is that we're 100% cruelty free!,Energy & Green Tech,$335 USD raised 1%,Ended
110,https://www.indiegogo.com/projects/ecofario-microplastics-filtration/pica,ECOFARIO - Microplastics Filtration,Breakthrough Technology for Filtering  out Microplastics from Wastewater.,Energy & Green Tech,"€7,862 EUR raised 1%",Ended
111,https://www.indiegogo.com/projects/solar-furniture/pica,Solar Furniture,Solar Sun Lounges - Giving you the 'Power to Relax',Energy & Green Tech,$829 AUD raised 1%,Ended
112,https://www.indiegogo.com/projects/fossil-fuel-free-future/pica,Fossil Fuel Free Future,Our mission is to replace fossil fuels with geothermal energy for power generation,Energy & Green Tech,$410 SGD raised 0%,Ended
113,https://www.indiegogo.com/projects/trash-no-more/pica,Trash No More,"We convert the worlds trash into clean energy and renewable resources. ""A better way, is on the way""",Energy & Green Tech,"$1,121 USD raised 0%",Ended
114,https://www.indiegogo.com/projects/dewgood-an-appliance-making-fresh-water-from-air/pica,Dewgood: An Appliance Making Fresh Water From Air,"DewGood's first product, the DG-10, can make up to 10 gallons of water from the air.",Energy & Green Tech,"$11,947 USD raised 24%",Ended
115,https://www.indiegogo.com/projects/vflux-energy-for-everyone-everywhere/pica,"Vflux: Energy for Everyone, Everywhere",Never charge a phone or car again.  Vflux chips generate unlimited clean energy at almost no cost.,Energy & Green Tech,"$1,063 USD raised 0%",Ended
