,project_link,title,description,card_category,amt_raised,days_left
16,https://www.indiegogo.com/projects/the-co-op-at-1st-food-and-health-access-hub/pica,The Co-op at 1st: Food and Health Access Hub,"To create a food and wellness hub focused on local, sustainable and regenerative social enterprise.",Wellness,"$4,445 USD raised 106%",
17,https://www.indiegogo.com/projects/healing-harmony/pica,Healing Harmony,Unique sound healing experiences that transform your stress and anxiety into peace and joy!,Wellness,"$1,365 USD raised 14%",40 days left
18,https://www.indiegogo.com/projects/meal-delivery-kits-catering-to-food-intolerances/pica,Meal delivery kits catering to food intolerances,We're raising funds through a low FODMAP accredited smoothie recipe book to launch our meal delivery,Wellness,"$20,156 AUD raised 100%",Ended
19,https://www.indiegogo.com/projects/diabetic-wellness-half-off-adult-glamping-retreat--2/pica,"Diabetic wellness,half-off adult Glamping retreat","Vital organ damage our stem cells renew, if you schedule our diabetic retreat - restore and renew.",Wellness,$0 USD raised 0%,18 days left
20,https://www.indiegogo.com/projects/gameface-the-app-to-boost-your-mental-wellbeing/pica,GAMEFACE - the app to boost your mental wellbeing,"Play Gameface-enabling you to promote your health, happiness and well-being to get more out of life.",Wellness,$600 AUD raised 6%,50 days left
21,https://www.indiegogo.com/projects/career-clarity-for-you-veterans-hbcu-students/pica,"Career Clarity for You, Veterans & HBCU Students",Achieve your career potential while empowering the careers of veterans and people of color.,Wellness,"$5,040 USD raised 101%",
22,https://www.indiegogo.com/projects/my-diabuddies/pica,My Diabuddies,The easiest way to connect with friends living with diabetes.,Wellness,"$3,695 USD raised 9%",Ended
23,https://www.indiegogo.com/projects/personal-mastery-courses/pica,Personal Mastery Courses,Transformative Programs Designed to Elevate Human Consciousness,Wellness,"€2,574 EUR raised 11%",Ended
24,https://www.indiegogo.com/projects/traditional-yoga-studio/pica,Traditional Yoga Studio,Yoga is for every-BODY!,Wellness,$575 USD raised 10%,Ended
25,https://www.indiegogo.com/projects/help-fresh-yoga-refresh-as-donations-based/pica,Help Fresh Yoga Refresh as Donations-Based!,Help Fresh Yoga become accessible to all - Support our transformation to a donations-based system.,Wellness,"$10,547 USD raised 22%",Ended
26,https://www.indiegogo.com/projects/a-s-h-a-k-i-beauty-with-purpose/pica,A S H A K I - Beauty With Purpose,ASHAKI is commited to Beauty With Purpose by going Beyond Charity to give work to women in need.,Wellness,$840 USD raised 8%,Ended
27,https://www.indiegogo.com/projects/hypnotherapy-the-key-to-the-subconcious-my-future/pica,Hypnotherapy:The Key to the Subconcious &my Future,Taking Intuitive Life Coaching and Holistic Healing to the Next Level Through Hypnotherapy Training!,Wellness,$555 USD raised 22%,Ended
28,https://www.indiegogo.com/projects/why-did-the-yogi-cross-the-road/pica,Why Did the Yogi Cross the Road?,"BHNY is moving! Help us purchase new equipment, complete the build out & re-hire our muralist.",Wellness,"$6,495 USD raised 22%",Ended
29,https://www.indiegogo.com/projects/melatonin-lavender-sleep-supplement/pica,Melatonin & Lavender Sleep Supplement,"Relax to a Melatonin & Lavender Supplement an hour before bed and wake up feeling refreshed, 30 caps",Wellness,$180 USD raised 7%,37 days left
30,https://www.indiegogo.com/projects/mobile-sauna--2/pica,Mobile Sauna,"Mobile sauna at riversides, lakesides, parties, family and friend gatherings. Anytime, anywhere.",Wellness,$130 USD raised 2%,Ended
31,https://www.indiegogo.com/projects/support-mentalhealth-psychoeducation-in-palestine/pica,Support MentalHealth &PsychoEducation in Palestine,Psycho-Education and Raising Awareness about Mental Health in Palestine,Wellness,"$1,362 USD raised 8%",Ended
32,https://www.indiegogo.com/projects/3-corners-wellness-center/pica,3 Corners Wellness Center,We are raising building funds for our spiritual wellness center.,Wellness,$120 USD raised 0%,Ended
33,https://www.indiegogo.com/projects/mental-health-and-physical-education-for-kids/pica,Mental Health and Physical Education for Kids.,Bond Together is dedicated to building wellness skills in young children.,Wellness,"$5,806 USD raised 17%",Ended
34,https://www.indiegogo.com/projects/a--641/pica,a,a,Wellness,$62 USD raised 0%,Ended
35,https://www.indiegogo.com/projects/eco-retreat-centre-navina-costa-rica/pica,Eco Retreat Centre - Navina Costa Rica,"Help us touch the world! We're building a hub for an international, conscious community.",Wellness,"$4,285 USD raised 7%",Ended
36,https://www.indiegogo.com/projects/audible-vision-app-discover-the-world-via-voice/pica,Audible Vision App: Discover The World Via Voice,"Empowering the blind & low vision community to gain independence in routine tasks & pandemic safety,",Wellness,$325 USD raised 2%,Ended
37,https://www.indiegogo.com/projects/armour-copper-alloy-collection/pica,Armóur Copper Alloy Collection,Fusing Fashion with Health Using Copper Alloy Jewelry,Wellness,$240 USD raised 2%,37 days left
38,https://www.indiegogo.com/projects/level-up-cycle-and-fitness-studio-space/pica,Level Up Cycle and Fitness Studio Space,Let's bring in-person cycle and group fitness back to our community!,Wellness,"$12,670 USD raised 19%",Ended
39,https://www.indiegogo.com/projects/help-john-battle-cancer/pica,Help John battle cancer..,John is a 16 years old boy battling with cancer of the lungs,Wellness,$601 USD raised 60%,44 days left
40,https://www.indiegogo.com/projects/mentis-live-for-tonight-and-tomorrow/pica,Mentis: Live for tonight... And tomorrow,"Developed by Yale students with help from professors, nutritionists, and a pharma manufacturer",Wellness,"$48,131 USD raised 226%",
41,https://www.indiegogo.com/projects/the-heart-bus-a-heartfelt-response-to-covid-19/pica,The Heart Bus: a heartfelt response to Covid-19,An epic road trip bringing free mindfulness tools and listening spaces to communities across the UK.,Wellness,"£5,370 GBP raised 27%",Ended
42,https://www.indiegogo.com/projects/behind-the-mask-my-naked-truth-documentary/pica,Behind the Mask: My Naked Truth Documentary,An educational doc that examines the lived realities of those living with mental health disorders.,Wellness,$455 USD raised 15%,Ended
43,https://www.indiegogo.com/projects/belliebuddies/pica,BellieBuddies,Breathing Together,Wellness,$354 USD raised 1%,Ended
44,https://www.indiegogo.com/projects/i-want-to-get-prosthetic-leg-and-go-to-burning-man/pica,I want to get prosthetic leg and go to Burning Man,"I need $15,000 to buy prosthetic leg",Wellness,"$11,221 USD raised 75%",Ended
45,https://www.indiegogo.com/projects/my-allergy-id-creating-safer-eating-for-all/pica,My Allergy ID - Creating safer eating for all,"Our app allows those with allergies to eat out worry-free, with more safety.",Wellness,£180 GBP raised 36%,Ended
46,https://www.indiegogo.com/projects/chonkers/pica,Chonkers,"Chubby teddy bears to help manage anxiety with customizable weight, heat, scent, and more.",Wellness,"$37,766 USD raised 213%",
47,https://www.indiegogo.com/projects/soturi-fitness-and-nutrition/pica,Soturi Fitness and Nutrition,A fitness studio with a focus on education for sustainable health that showcases a communal kitchen!,Wellness,"$4,045 USD raised 8%",Ended
48,https://www.indiegogo.com/projects/hello--242/pica,"Hello,",I am a New way to experience Pure Love Energy.,Wellness,$439 USD raised 2%,Ended
49,https://www.indiegogo.com/projects/project-reach--3/pica,Project Reach,Reaching out. Reaching forward.,Wellness,$955 USD raised 19%,Ended
50,https://www.indiegogo.com/projects/apollo-performing-arts-medicine/pica,Apollo Performing Arts Medicine,Onsite healthcare services for performing artists in South Florida,Wellness,$145 USD raised 10%,Ended
51,https://www.indiegogo.com/projects/latch-on-dallas/pica,Latch On Dallas!,Facilitate breastfeeding success through education of the community.,Wellness,$300 USD raised 12%,Ended
52,https://www.indiegogo.com/projects/rowena-morais-raising-money-for-cancer-research/pica,Rowena Morais Raising Money for Cancer Research,Raising money so that the vital work that needs to be done in cures and therapies may continue.,Wellness,"$1,770 USD raised 9%",Ended
53,https://www.indiegogo.com/projects/iron-core-school-of-movement/pica,Iron Core School of Movement,"Bringing a high quality and comprehensive fitness school to City Heights in San Diego, California.",Wellness,"$7,560 USD raised 32%",Ended
54,https://www.indiegogo.com/projects/la-ermita-a-healing-community--2/pica,La Ermita - a healing community,I'm building a healing center for my local community that will offer free support for those in need.,Wellness,"$6,646 USD raised 66%",Ended
55,https://www.indiegogo.com/projects/earth-song-sanctuary--2/pica,Earth Song Sanctuary,"Everything is Connected and Everything is Sacred.
We attend to Health at All levels.",Wellness,"$4,255 USD raised 4%",24 days left
56,https://www.indiegogo.com/projects/help-southern-storm-get-to-nationals/pica,Help Southern Storm Get to Nationals,Southern Storm's purpose is to raise funds to help support and run this organization/program.,Wellness,$290 USD raised 10%,Ended
57,https://www.indiegogo.com/projects/canstruction-toronto-2019-aercoustics-donations--2/pica,Canstruction Toronto 2019 - Aercoustics Donations!,Requesting re-donations in light of our technical difficulties during the first campaign.,Wellness,"$1,651 CAD raised 47%",Ended
58,https://www.indiegogo.com/projects/welstand-boutique/pica,Welstand Boutique,Help me create resources and natural products that promote wellness for the black community.,Wellness,"$1,197 USD raised 34%",Ended
59,https://www.indiegogo.com/projects/tiny-todd-honest-skincare-for-children/pica,Tiny Todd: honest skincare for children,Happy healthy skin for all little eczema warriors,Wellness,"€4,485 EUR raised 22%",Ended
60,https://www.indiegogo.com/projects/essential-oil-wizardry-ashland-extraction-facility/pica,Essential Oil Wizardry Ashland Extraction Facility,"Let's create a 5-acre utopia in Ashland: medicinal plant gardens, extraction facility and retreats",Wellness,"$25,863 USD raised 17%",Ended
61,https://www.indiegogo.com/projects/fighting-dementia-in-singapore--3/pica,Fighting Dementia in Singapore,"Hua Hee, a SG heritage card game designed to fight dementia & bring generations together",Wellness,"$3,048 USD raised 61%",Ended
62,https://www.indiegogo.com/projects/diabetic-defense-tea/pica,Diabetic Defense Tea,Finally a specialty tea that helps regulate blood sugar and tastes unquestionably delicious !,Wellness,$745 USD raised 4%,Ended
63,https://www.indiegogo.com/projects/hair-and-beyond-celebrate-educate-accentuate/pica,Hair and Beyond: Celebrate. Educate. Accentuate.,Help HER'S By Chantell™ donate customized wigs to women affected by hair loss.,Wellness,"$4,305 USD raised 14%",Ended
64,https://www.indiegogo.com/projects/eco-conscious-cruise-holistic-retreats-workshops/pica,Eco-Conscious Cruise Holistic Retreats & Workshops,Keep the Delphin Cruise Ship Alive by Sailing Your Soul Upon Our Sanctuary at Sea,Wellness,"$1,629 USD raised 2%",Ended
65,https://www.indiegogo.com/projects/brave-heart-ranch-grief-retreat-community/pica,Brave Heart Ranch - Grief Retreat & Community,Never Forgotten | Offering Wings of Support for Grieving Hearts,Wellness,"$1,056 USD raised 0%",Ended
66,https://www.indiegogo.com/projects/i-get-happy-when-i-think-about-you/pica,I Get Happy When I Think About You,"""This is for the people who can't fight and giving them a fighting chance."" - Darrius The Greatest",Wellness,"$1,053 USD raised 11%",Ended
67,https://www.indiegogo.com/projects/the-local-rebel-zine-3--2/pica,The Local Rebel Zine #3,Our 3rd and last zine is here! Help us make this issue our best yet.,Wellness,"$2,841 SGD raised 63%",Ended
68,https://www.indiegogo.com/projects/answer-the-bell-grand-opening/pica,Answer The Bell Grand Opening,"Real Talk Advice, a convenient & fun trial of our assistance to a better YOU!",Wellness,$183 USD raised 37%,Ended
69,https://www.indiegogo.com/projects/help-tamara-to-save-the-world--2/pica,Help Tamara to Save The World!,"NOT Dr Tamara is on a mission to make this world a happier place, but she needs your help...",Wellness,£645 GBP raised 6%,Ended
70,https://www.indiegogo.com/projects/divine-mela9/pica,Divine Mela9,Come remember who you are!,Wellness,$215 USD raised 1%,Ended
71,https://www.indiegogo.com/projects/asociacion-proyecto-peruanos/pica,Asociación Proyecto Peruanos,Incubadora App,Wellness,$15 USD raised 1%,Ended
72,https://www.indiegogo.com/projects/catchup-salah/pica,CatchUp Salah,"CatchUp Salah will be a free app helping you settle past, present and future prayers",Wellness,£244 GBP raised 1%,Ended
73,https://www.indiegogo.com/projects/linked-hearts-wellness/pica,Linked-Hearts Wellness,Bringing Reiki to Families in Boston & Beyond,Wellness,$35 USD raised 1%,Ended
74,https://www.indiegogo.com/projects/manaos-beauty-organic-amazonian-skincare/pica,Manaòs Beauty: Organic Amazonian Skincare,"Educating, preserving & sharing the botanical wisdom of the Amazon & its tribes.",Wellness,"$6,323 USD raised 13%",Ended
75,https://www.indiegogo.com/projects/smile-on-me-summit/pica,Smile On Me: Summit,Help us host our first ever Smile On Me: Summit this summer for New York City girls!,Wellness,"$2,350 USD raised 47%",Ended
76,https://www.indiegogo.com/projects/c3-test-for-coronavirus-covid-19/pica,C3 Test for Coronavirus & COVID-19,The coronavirus test that can detect COVID-19 even in patients without symptoms,Wellness,"$448,722 USD raised 90%",Ended
77,https://www.indiegogo.com/projects/build-prana-salt-cave-wilmington-nc/pica,Build Prana Salt Cave Wilmington NC,"Himalayan Salt Cave and Wellness Center, Breathe easy, Relax, and Inspire!",Wellness,$840 USD raised 1%,Ended
78,https://www.indiegogo.com/projects/wildish-botanicals/pica,Wildish Botanicals,Help open our herbal co-op to empower our community in healing themselves and their loved ones.,Wellness,"$3,240 USD raised 11%",Ended
79,https://www.indiegogo.com/projects/women-s-preventative-care-mobile-ultrasound-clinic/pica,Women's Preventative Care Mobile Ultrasound Clinic,Because women's health is more important than corporate wealth!,Wellness,$125 USD raised 0%,Ended
80,https://www.indiegogo.com/projects/diaspora-cancer-crisis/pica,Diaspora Cancer Crisis,A fundraiser to help mobilize my philanthropy project on skin cancer due to skin bleaching.,Wellness,$220 USD raised 2%,Ended
81,https://www.indiegogo.com/projects/medicine-distribution/pica,Medicine Distribution,This campaign will help needy to get the regular course of medicine in pandemic situation.,Wellness,$2 SGD raised 0%,14 days left
82,https://www.indiegogo.com/projects/trauma-informed-meditation-exercises-audio-cd/pica,Trauma-Informed Meditation Exercises - Audio CD,Making the benefits of meditation more accessible for anyone impacted by trauma,Wellness,$822 USD raised 63%,Ended
83,https://www.indiegogo.com/projects/wendy-s-certified-celebrant-training-fund--2/pica,Wendy's Certified Celebrant Training Fund,Support Wendy's journey to learn to perform ceremonies for people across the lifespan.,Wellness,"$1,100 USD raised 44%",Ended
84,https://www.indiegogo.com/projects/help-me-record-waves-of-change/pica,Help Me Record 'Waves of Change'!!!!,Be a part of a magnificent and hopeful wave of change in your life and our lives!,Wellness,$993 CAD raised 5%,Ended
85,https://www.indiegogo.com/projects/self-sustainable-oasis-in-the-rain-forest/pica,Self Sustainable Oasis in the Rain-forest.,When We Honor Our Inner Voice The Healing Begins Living Akashi Transformation & Wellness Center,Wellness,$110 USD raised 1%,Ended
86,https://www.indiegogo.com/projects/comfort-farms-movie--3/pica,Comfort Farms Movie,"A transformational program where veterans serve self, family, ​and community",Wellness,"$1,360 USD raised 14%",Ended
87,https://www.indiegogo.com/projects/safehouse-leading-the-way-in-addiction-treatment/pica,SafeHouse: Leading the Way in Addiction Treatment,"A radical, new approach that breaks the cycle of addiction, using state-of-the-art technology",Wellness,£160 GBP raised 0%,Ended
88,https://www.indiegogo.com/projects/sooth-skincare-during-chemotherapy/pica,Sooth: skincare during chemotherapy,"Nourishes, protects and helps the skin to heal. Making it feels soft and comfortable again.",Wellness,€480 EUR raised 8%,Ended
89,https://www.indiegogo.com/projects/donated-covid-19-antibody-tests-to-schools/pica,Donated COVID-19 Antibody Tests to Schools,"Help us provide free COVID-19 antibody tests to schools for staff, students, and parents.",Wellness,"$6,150 USD raised 3%",Ended
90,https://www.indiegogo.com/projects/dance-awake/pica,Dance Awake!,Raising funds to become a Dance Awake Facilitator - offering classes in thanks:),Wellness,$745 USD raised 30%,Ended
91,https://www.indiegogo.com/projects/hip-hop-is-green/pica,Hip Hop is Green,We bring health & wellness programs to youth & families around the nation.,Wellness,"$4,639 USD raised 19%",Ended
92,https://www.indiegogo.com/projects/the-kyber-crystal-party-icons-for-mind--2/pica,The Kyber Crystal Party - ICONS - For MIND,"With the power of FCD Events and all of you, we can help remove the stigma of Mental Health Illness.",Wellness,£240 GBP raised 2%,Ended
93,https://www.indiegogo.com/projects/ancient-biblical-oils/pica,Ancient Biblical Oils,Unlocking the Secrets of Ancient Biblical Healing!,Wellness,"$1,067 USD raised 11%",Ended
94,https://www.indiegogo.com/projects/free-hug-card/pica,Free Hug Card,Share a hug with someone.,Wellness,$80 AUD raised 8%,Ended
95,https://www.indiegogo.com/projects/yoga-therapy-workbook-for-mental-health/pica,Yoga therapy workbook for mental health,I need your help in releasing the first yoga therapy workbook to beat stress and anxiety.,Wellness,"$5,103 USD raised 39%",Ended
96,https://www.indiegogo.com/projects/fuudy-smartsharing-fridges-that-feed-the-hungry/pica,FUUDY - SmartSharing Fridges that Feed the Hungry,Redistribute surplus food from individual and business to the hungry within minutes.,Wellness,$472 CAD raised 1%,Ended
97,https://www.indiegogo.com/projects/beat-dementia-with-integrative-memory-care-progam/pica,Beat dementia with Integrative Memory-Care progam.,Breakthrough healthy lifestyle approach combats dementia and leads to healthy aging.,Wellness,$300 USD raised 2%,Ended
98,https://www.indiegogo.com/projects/support-the-berlin-yoga-conference-may-24-26-2019/pica,Support the Berlin Yoga Conference May 24-26 2019,Can you imagine supporting a yoga event designed for learning about yourself & connecting to others?,Wellness,"€5,865 EUR raised 33%",Ended
99,https://www.indiegogo.com/projects/shift-seen-and-heard-individual-and-family-therapy/pica,SHIFT Seen and Heard Individual and Family Therapy,SHIFT your Mind- SHIFT your Body- SHIFT your Environment,Wellness,"$9,202 USD raised 61%",Ended
100,https://www.indiegogo.com/projects/ghana-girls/pica,Ghana Girls,To provide Female Empowerment Bracelets to young women in Ghana.,Wellness,$155 CAD raised 10%,Ended
101,https://www.indiegogo.com/projects/alia-vis-the-healthy-natural-hideaway/pica,ALIA VIS: THE HEALTHY & NATURAL HIDEAWAY!,Self-sustainable/sufficient zero-waste/emission eco-friendly learning/experiencing holistic centre.,Wellness,€885 EUR raised 1%,Ended
102,https://www.indiegogo.com/projects/ahimsa-kids/pica,Ahimsa Kids!,"A fun and grounding after school program for your littles in Golden, BC!",Wellness,$825 CAD raised 55%,Ended
103,https://www.indiegogo.com/projects/sweat-vacay-launches-group-style-fitness-in-greece/pica,Sweat Vacay Launches Group-Style Fitness in Greece,Help support Lauren & Veronica’s dream of bringing workouts with local flavor to Mykonos a reality.,Wellness,"$2,490 USD raised 10%",Ended
104,https://www.indiegogo.com/projects/adaptogenic-alchemy-herbs-mushrooms-stones/pica,"Adaptogenic Alchemy: Herbs, Mushrooms & Stones","New medicine line that combines the magic  of adaptogenic herbs with stones, mushrooms, and essences",Wellness,$835 USD raised 70%,Ended
105,https://www.indiegogo.com/projects/lash-styler-for-xxl-lashes/pica,Lash Styler for XXL-Lashes,Haackensack Pro Lash Styler,Wellness,$426 USD raised 0%,Ended
106,https://www.indiegogo.com/projects/help-fund-dylan-s-fieldstudy-in-china/pica,Help Fund Dylan's Fieldstudy in China,I am going to the source of Chinese tea to understand its growing and production.,Wellness,"$2,060 USD raised 41%",Ended
107,https://www.indiegogo.com/projects/a-community-retreat-space-in-borgo-pantano-sicily/pica,"A Community Retreat Space in Borgo Pantano, Sicily",Creating a Rustic Yoga & Meditation Retreat Space in Medieval Village Project,Wellness,€175 EUR raised 1%,Ended
108,https://www.indiegogo.com/projects/honor-her-self-esteem-new-book-and-course/pica,Honor Her Self esteem  New book and course,"Hello my campaign is for women who have been abused, and who have lost their self esteem.",Wellness,$10 USD raised 0%,34 days left
109,https://www.indiegogo.com/projects/watt-riot-cycling/pica,Watt Riot Cycling,Fast Alberta Women on Bikes,Wellness,"$2,305 CAD raised 77%",Ended
110,https://www.indiegogo.com/projects/prettysick-supply-project-outreach/pica,PrettySick Supply: Project Outreach,"Help us bring our passion, ""Fabulous Gear for Chronic Conditions,"" to serve a larger audience.",Wellness,$150 USD raised 3%,Ended
111,https://www.indiegogo.com/projects/cannabis-learn-conference-funding-cte-research/pica,Cannabis Learn Conference: Funding CTE Research,"Athletes for CARE and Greenhouse Ventures raise money to study CTE, TBIs, and Cannabis Research",Wellness,"$11,348 USD raised 23%",Ended
112,https://www.indiegogo.com/projects/helping-kids-from-chile/pica,Helping kids from Chile,Helping kids from Chile,Wellness,$350 USD raised 12%,Ended
113,https://www.indiegogo.com/projects/bay-2-border-bike-for-testicular-cancer-awareness/pica,Bay 2 Border Bike for Testicular Cancer Awareness,Cancer survivor and partner bike from San Francisco to Mexico for disease awareness/prevention,Wellness,"$3,876 USD raised 39%",Ended
114,https://www.indiegogo.com/projects/people-s-power-house-kick-butt-fundraiser/pica,People's Power House Kick-Butt FUNdraiser!!,Raising funds for a queer+ body+ financially accessible martial arts gym in Brooklyn!,Wellness,"$4,510 USD raised 23%",Ended
115,https://www.indiegogo.com/projects/float-the-idea-the-float-house-do-more-nothing--3/pica,Float the Idea: The Float House- Do More NOTHING!,"R.E.S.T. or SWEAT
Renew your whole self: Mind. Body. Soul.",Wellness,$127 USD raised 16%,Ended
116,https://www.indiegogo.com/projects/paye-ta-magie-avec-elodie--2/pica,PAYE TA MAGIE AVEC ELODIE,"Promouvoir la méthode Access Consciousness, ses praticiens et facilitateurs en France",Wellness,€120 EUR raised 3%,Ended
117,https://www.indiegogo.com/projects/big-guy-yoga/pica,BIG GUY YOGA!,Because yoga is for everyone.,Wellness,$680 USD raised 27%,Ended
118,https://www.indiegogo.com/projects/capri-s-apothecary-funding/pica,Capri's Apothecary Funding,Raising money for my small black queer business.,Wellness,"$1,015 USD raised 51%",Ended
119,https://www.indiegogo.com/projects/game-d-social-emotional-guidance-coaching-cards/pica,Game-D Social-Emotional Guidance & Coaching Cards,"Tarot-style game for joy, peace, & courageous decisions. Become a certified guide to help others.",Wellness,"$9,970 USD raised 50%",Ended
120,https://www.indiegogo.com/projects/retracing-the-footsteps-of-dr-price-part-3/pica,Retracing the Footsteps of Dr. Price Part 3,"Holistic Hilda lifts up the wisdom of traditional health practices in Australia, this September!",Wellness,$115 USD raised 1%,Ended
121,https://www.indiegogo.com/projects/world-tavern-raw-food-juice-bar/pica,World Tavern - Raw food  & Juice Bar,"A New World of Health, Education, Culture and Love 
Inside & Outside",Wellness,€140 EUR raised 1%,Ended
122,https://www.indiegogo.com/projects/olaleye-fasilat-needs-an-urgent-kidney-transplant/pica,OLALEYE FASILAT NEEDS AN URGENT KIDNEY TRANSPLANT,OLALEYE FASILAT IS DIAGNOSED WITH RENAL FAILURE AND NEEDS EMERGENCY KIDNEY TRANSPLANT AT LASUTH.,Wellness,$1 USD raised 0%,Ended
123,https://www.indiegogo.com/projects/zenfinite-meditation-lounge-indulge-your-senses/pica,Zenfinite Meditation Lounge - Indulge Your Senses,A modern day meditation space that promotes the benefits of mindfulness and emotional health.,Wellness,$615 USD raised 8%,Ended
124,https://www.indiegogo.com/projects/surviving-the-cure-cancer-is-only-the-beginning/pica,Surviving the Cure: Cancer is Only the Beginning,Educating people about a little-known aspect of cancer: the challenges of survivorship.,Wellness,"$3,010 USD raised 30%",Ended
125,https://www.indiegogo.com/projects/the-embodiment-center-yoga-and-wellness/pica,The Embodiment Center  Yoga and Wellness,Practice. Evolve. Shine.  Raising funds for infrastructure/development with a heart of service.,Wellness,"$1,053 USD raised 4%",Ended
126,https://www.indiegogo.com/projects/woombie-med-pods/pica,Woombie Med Pods,Provide swaddle sacks for hospitalized infants & preemies for healthier overall development!,Wellness,$295 USD raised 59%,Ended
127,https://www.indiegogo.com/projects/rethinking-crisis-a-new-training-in-mental-health/pica,ReThinking Crisis: A New Training in Mental Health,"Community Development, Advanced Education, and Clinical Innovation in the Mental Health Field",Wellness,"$2,097 USD raised 30%",Ended
128,https://www.indiegogo.com/projects/help-cura-sana-s-remedies-reach-far-wide/pica,Help Cura Sana's Remedies Reach Far & Wide,Medicines and lotions from the heart of the Costa Rican jungle,Wellness,"$4,925 USD raised 25%",Ended
129,https://www.indiegogo.com/projects/no-one-left-behind-recovery-in-the-country--2/pica,No One Left Behind - Recovery in the Country,"After saving lives for 35 years, we need urgent life sustaining renovations to continue our mission.",Wellness,"$17,145 USD raised 57%",Ended
130,https://www.indiegogo.com/projects/ahimsa-centro-de-sanacion-pranica-pranic-healing/pica,"AHIMSA Centro de Sanación Pránica, Pranic Healing",Un centro de sanación busca abrir sus puertas en un nuevo espacio para el bienestar de las personas.,Wellness,"$1,475 USD raised 42%",Ended
131,https://www.indiegogo.com/projects/ark-holistica/pica,ARK Holistica,"Training apparatus for a  rehabilitation center in Kapan, Armenia",Wellness,$735 USD raised 25%,Ended
132,https://www.indiegogo.com/projects/ayana-wellness-spa/pica,Ayana Wellness Spa,"A place where everyone is welcome to come relax, rejuvenate, restore & heal. To learn, grow & share!",Wellness,$665 CAD raised 13%,Ended
133,https://www.indiegogo.com/projects/elyptol-disrupting-revolutionising-hand-hygiene/pica,"Elyptol, Disrupting & Revolutionising Hand Hygiene",The World’s Best Natural Hand Hygiene Products,Wellness,$598 AUD raised 1%,Ended
